p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,datagenes,external_gene_name,ensembl_gene_id,description,human_ortholog,humangene,human_description
7.808282815827554e-223,1.3021576161468302,0.743,0.307,5.6492926172512355e-219,5,CHAC1,CHAC1,ENSNFUG00015002384,ChaC glutathione specific gamma-glutamylcyclotransferase 1,ENSG00000128965,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1
7.808282815827554e-223,1.3021576161468302,0.743,0.307,5.6492926172512355e-219,5,CHAC1,CHAC1,ENSNFUG00015017851,ChaC glutathione specific gamma-glutamylcyclotransferase 1,ENSG00000128965,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1
5.066019195166136e-221,0.5189492945126941,0.757,0.261,3.6652648877027e-217,5,SYAP1,SYAP1,ENSNFUG00015009776,synapse associated protein 1,ENSG00000169895,SYAP1,synapse associated protein 1
4.6335836627431203e-219,0.710981347940085,0.852,0.327,3.3523977799946473e-215,5,snrpf,snrpf,ENSNFUG00015010592,small nuclear ribonucleoprotein polypeptide F,ENSG00000139343,SNRPF,small nuclear ribonucleoprotein polypeptide F
9.409689450753377e-211,0.7156776859556874,0.362,0.082,6.807910317620068e-207,5,OLA.5669,OLA.5669,ENSNFUG00015000983,DNA damage-inducible transcript 4-like protein,,NA,NA
1.252384335752039e-209,0.5994279963086124,0.815,0.309,9.061000669166001e-206,5,Nfu-g-1-011800,NA,NA,NA,NA,NA,NA
2.427886418638747e-191,0.9093109044248857,0.873,0.419,1.7565758238851334e-187,5,hspe1,hspe1,ENSNFUG00015004832,heat shock 10 protein 1,ENSG00000115541,HSPE1,heat shock protein family E (Hsp10) member 1
9.901609226593158e-189,0.5379738377448624,0.779,0.31,7.16381427544015e-185,5,OLA.5446,OLA.5446,ENSNFUG00015014258,"ES1 protein homolog, mitochondrial-like",,NA,NA
2.0875378174886712e-166,0.5936682477979544,0.598,0.213,1.5103336109530536e-162,5,AHCY,AHCY,ENSNFUG00015004795,adenosylhomocysteinase,ENSG00000101444,AHCY,adenosylhomocysteinase
5.089458459821569e-166,0.6250750586629339,0.815,0.34,3.682223195680905e-162,5,snu13a,snu13a,ENSNFUG00015014763,"SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5)",ENSG00000100138,SNU13,small nuclear ribonucleoprotein 13
7.423300328516577e-149,0.7791962342436376,0.994,0.839,5.370757787681744e-145,5,EEF2,EEF2,ENSNFUG00015023495,elongation factor 2-like,,NA,NA
2.2087991639831456e-142,0.6703815296130373,0.954,0.599,1.598066195141806e-138,5,H2AFVB,H2AFVB,ENSNFUG00015019133,histone H2A.Z,ENSG00000164032,H2AZ1,H2A.Z variant histone 1
9.568031054582552e-129,0.7458225053209091,0.996,0.941,6.922470467990476e-125,5,RPLP2L,RPLP2L,ENSNFUG00015017532,60S acidic ribosomal protein P2-like,ENSG00000177600,RPLP2,ribosomal protein lateral stalk subunit P2
2.9960796533773283e-108,0.5115963895037385,0.97,0.804,2.167663629218497e-104,5,RPL19.1,NA,NA,NA,NA,NA,NA
1.4103430308856277e-73,0.5760313120897127,0.994,0.99,1.0203831828457517e-69,5,RPLP0,RPLP0,ENSNFUG00015011674,ribosomal protein lateral stalk subunit P0,ENSG00000089157,RPLP0,ribosomal protein lateral stalk subunit P0
1.4103430308856277e-73,0.5760313120897127,0.994,0.99,1.0203831828457517e-69,5,RPLP0,RPLP0,ENSNFUG00015011674,ribosomal protein lateral stalk subunit P0,ENSG00000089157,RPLP0,ribosomal protein lateral stalk subunit P0
0,4.574580773349751,0.434,0.064,0,6,ENSNFUG00015007620,,ENSNFUG00015007620,hemoglobin subunit alpha-2-like,ENSG00000196565,HBG2,hemoglobin subunit gamma 2
0,4.574580773349751,0.434,0.064,0,6,ENSNFUG00015007620,,ENSNFUG00015007620,hemoglobin subunit alpha-2-like,ENSG00000284931,,novel protein
0,4.574580773349751,0.434,0.064,0,6,ENSNFUG00015007620,,ENSNFUG00015007620,hemoglobin subunit alpha-2-like,ENSG00000213934,HBG1,hemoglobin subunit gamma 1
0,4.574580773349751,0.434,0.064,0,6,ENSNFUG00015007620,,ENSNFUG00015007620,hemoglobin subunit alpha-2-like,ENSG00000223609,HBD,hemoglobin subunit delta
0,4.574580773349751,0.434,0.064,0,6,ENSNFUG00015007620,,ENSNFUG00015007620,hemoglobin subunit alpha-2-like,ENSG00000244734,HBB,hemoglobin subunit beta
0,3.4954311203634347,0.94,0.059,0,6,ENSNFUG00015018491,,ENSNFUG00015018491,protamine-like protein,,NA,NA
0,2.96535214182188,1,0.727,0,6,Nfu-g-1-007730,NA,NA,NA,NA,NA,NA
0,2.9343735347209163,1,0.629,0,6,Nfu-g-1-007654,NA,NA,NA,NA,NA,NA
0,2.7802952528279263,1,0.916,0,6,Nfu-g-1-007614,NA,NA,NA,NA,NA,NA
0,2.368308589786698,1,0.191,0,6,alas2,alas2,ENSNFUG00015024401,"5-aminolevulinate synthase, erythroid-specific, mitochondrial-like",ENSG00000158578,ALAS2,5'-aminolevulinate synthase 2
0,1.857904166008164,1,0.913,0,6,FTH1A,FTH1A,ENSNFUG00015017520,"ferritin, heavy subunit",ENSG00000167996,FTH1,ferritin heavy chain 1
0,1.857904166008164,1,0.913,0,6,FTH1A,FTH1A,ENSNFUG00015024686,"ferritin, heavy subunit-like",ENSG00000167996,FTH1,ferritin heavy chain 1
0,1.3471097442632425,0.915,0.164,0,6,hbba2,hbba2,ENSNFUG00015007612,"hemoglobin, beta adult 2",ENSG00000213931,HBE1,hemoglobin subunit epsilon 1
0,1.1784533941964184,0.926,0.183,0,6,WBP4,WBP4,ENSNFUG00015004530,WW domain binding protein 4,ENSG00000120688,WBP4,WW domain binding protein 4
0,1.1363508267102755,0.995,0.256,0,6,ENSNFUG00015002305,,ENSNFUG00015002305,NA,ENSG00000159023,EPB41,erythrocyte membrane protein band 4.1
0,1.0665121395735937,0.961,0.242,0,6,TFR1A,TFR1A,ENSNFUG00015008669,transferrin receptor protein 1-like,ENSG00000072274,TFRC,transferrin receptor
0,1.0665121395735937,0.961,0.242,0,6,TFR1A,TFR1A,ENSNFUG00015008669,transferrin receptor protein 1-like,ENSG00000072274,TFRC,transferrin receptor
0,1.0551232514239346,0.946,0.197,0,6,TSPO,TSPO,ENSNFUG00015021774,translocator protein,ENSG00000112212,TSPO2,translocator protein 2
0,1.0250984798534066,0.809,0.118,0,6,aqp1a.1,aqp1a.1,ENSNFUG00015011449,aquaporin FA-CHIP-like,ENSG00000240583,AQP1,aquaporin 1 (Colton blood group)
0,1.0250984798534066,0.809,0.118,0,6,aqp1a.1,aqp1a.1,ENSNFUG00015011449,aquaporin FA-CHIP-like,ENSG00000250424,,"novel protein, MINDY4 and AQP1 readthrough"
0,0.9576664629331842,0.861,0.168,0,6,blvrb,blvrb,ENSNFUG00015010041,biliverdin reductase B,ENSG00000090013,BLVRB,biliverdin reductase B
0,0.9528736992939492,0.9,0.173,0,6,rfesd,rfesd,ENSNFUG00015008255,Rieske (Fe-S) domain containing,ENSG00000175449,RFESD,Rieske Fe-S domain containing
0,0.8748198413653072,0.883,0.165,0,6,GATA1A,GATA1A,ENSNFUG00015015117,GATA-binding factor 2-like,,NA,NA
0,0.79487711274811,0.72,0.091,0,6,TP53INP2,TP53INP2,ENSNFUG00015013125,tumor protein p53-inducible nuclear protein 2-like,ENSG00000078804,TP53INP2,tumor protein p53 inducible nuclear protein 2
0,0.79487711274811,0.72,0.091,0,6,TP53INP2,TP53INP2,ENSNFUG00015013125,tumor protein p53-inducible nuclear protein 2-like,ENSG00000078804,TP53INP2,tumor protein p53 inducible nuclear protein 2
0,0.7919595768769752,0.712,0.108,0,6,TMOD4,TMOD4,ENSNFUG00015019435,tropomodulin-4-like,ENSG00000163157,TMOD4,tropomodulin 4
0,0.7604369450934093,0.651,0.12,0,6,CHP2,CHP2,ENSNFUG00015009499,calcineurin B homologous protein 2-like,,NA,NA
0,0.6330263142034379,0.541,0.038,0,6,SLC18A2,SLC18A2,ENSNFUG00015001958,solute carrier family 18 member A2,ENSG00000165646,SLC18A2,solute carrier family 18 member A2
0,0.5706652851411522,0.507,0.082,0,6,NDUFA4.1,NA,NA,NA,NA,NA,NA
1.6017403147049627e-297,0.8545006679956539,0.938,0.326,1.1588591176890405e-293,6,OLA.3497,OLA.3497,ENSNFUG00015013739,ferritin light chain,ENSG00000132446,FTHL17,ferritin heavy chain like 17
1.6017403147049627e-297,0.8545006679956539,0.938,0.326,1.1588591176890405e-293,6,OLA.3497,OLA.3497,ENSNFUG00015013739,ferritin light chain,ENSG00000181867,FTMT,ferritin mitochondrial
3.5563331509518784e-224,0.6127106695126625,0.856,0.302,2.573007034713684e-220,6,CHAC1,CHAC1,ENSNFUG00015002384,ChaC glutathione specific gamma-glutamylcyclotransferase 1,ENSG00000128965,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1
3.5563331509518784e-224,0.6127106695126625,0.856,0.302,2.573007034713684e-220,6,CHAC1,CHAC1,ENSNFUG00015017851,ChaC glutathione specific gamma-glutamylcyclotransferase 1,ENSG00000128965,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1
0,2.4079355532235986,1,0.916,0,7,Nfu-g-1-007614,NA,NA,NA,NA,NA,NA
0,2.305563707807252,1,0.63,0,7,Nfu-g-1-007654,NA,NA,NA,NA,NA,NA
0,2.2807708843714023,0.976,0.119,0,7,tk1,tk1,ENSNFUG00015001270,thymidine kinase 1,ENSG00000167900,TK1,thymidine kinase 1
0,2.2604325538268863,0.991,0.259,0,7,ENSNFUG00015002305,,ENSNFUG00015002305,NA,ENSG00000159023,EPB41,erythrocyte membrane protein band 4.1
0,2.1989560994277273,0.999,0.728,0,7,Nfu-g-1-007730,NA,NA,NA,NA,NA,NA
0,2.165798462262545,0.988,0.243,0,7,TFR1A,TFR1A,ENSNFUG00015008669,transferrin receptor protein 1-like,ENSG00000072274,TFRC,transferrin receptor
0,2.165798462262545,0.988,0.243,0,7,TFR1A,TFR1A,ENSNFUG00015008669,transferrin receptor protein 1-like,ENSG00000072274,TFRC,transferrin receptor
0,2.0246523448398794,0.909,0.055,0,7,ENSNFUG00015002361,NA,NA,NA,NA,NA,NA
0,1.9541592719276033,0.996,0.194,0,7,alas2,alas2,ENSNFUG00015024401,"5-aminolevulinate synthase, erythroid-specific, mitochondrial-like",ENSG00000158578,ALAS2,5'-aminolevulinate synthase 2
0,1.910013606379208,0.995,0.293,0,7,ALAD,ALAD,ENSNFUG00015000418,aminolevulinate dehydratase,ENSG00000148218,ALAD,aminolevulinate dehydratase
0,1.7747184760864034,0.976,0.129,0,7,KIAA0101,KIAA0101,ENSNFUG00015022169,PCNA clamp associated factor,ENSG00000259316,,novel protein
0,1.7747184760864034,0.976,0.129,0,7,KIAA0101,KIAA0101,ENSNFUG00015022169,PCNA clamp associated factor,ENSG00000166803,PCLAF,PCNA clamp associated factor
0,1.770663919438717,1,0.913,0,7,FTH1A,FTH1A,ENSNFUG00015017520,"ferritin, heavy subunit",ENSG00000167996,FTH1,ferritin heavy chain 1
0,1.770663919438717,1,0.913,0,7,FTH1A,FTH1A,ENSNFUG00015024686,"ferritin, heavy subunit-like",ENSG00000167996,FTH1,ferritin heavy chain 1
0,1.7441971171378088,0.98,0.244,0,7,UROD,UROD,ENSNFUG00015005773,uroporphyrinogen decarboxylase,ENSG00000126088,UROD,uroporphyrinogen decarboxylase
0,1.5819112597253913,0.973,0.198,0,7,TSPO,TSPO,ENSNFUG00015021774,translocator protein,ENSG00000112212,TSPO2,translocator protein 2
0,1.5660434119364766,1,0.918,0,7,prdx2,prdx2,ENSNFUG00015006496,peroxiredoxin 2,,NA,NA
0,1.5384156528993984,0.893,0.096,0,7,spaca4l,spaca4l,ENSNFUG00015011662,sperm acrosome associated 4 like,ENSG00000177202,SPACA4,sperm acrosome associated 4
0,1.504947850102412,0.988,0.213,0,7,STMN1A,STMN1A,ENSNFUG00015003736,stathmin-like,ENSG00000117632,STMN1,stathmin 1
0,1.4392967389036175,0.935,0.147,0,7,FAM210B,FAM210B,ENSNFUG00015022530,family with sequence similarity 210 member B,ENSG00000124098,FAM210B,family with sequence similarity 210 member B
0,1.435889376274308,0.854,0.052,0,7,ENSNFUG00015002368,,ENSNFUG00015002368,NA,ENSG00000187475,H1-6,"H1.6 linker histone, cluster member"
0,1.3792881076831107,0.923,0.158,0,7,HBM,HBM,ENSNFUG00015013636,hemoglobin subunit alpha-D-like,ENSG00000206172,HBA1,hemoglobin subunit alpha 1
0,1.3792881076831107,0.923,0.158,0,7,HBM,HBM,ENSNFUG00015013636,hemoglobin subunit alpha-D-like,ENSG00000188536,HBA2,hemoglobin subunit alpha 2
0,1.3504011201491533,0.907,0.166,0,7,hbba2,hbba2,ENSNFUG00015007612,"hemoglobin, beta adult 2",ENSG00000213931,HBE1,hemoglobin subunit epsilon 1
0,1.3370647121932584,0.951,0.173,0,7,rfesd,rfesd,ENSNFUG00015008255,Rieske (Fe-S) domain containing,ENSG00000175449,RFESD,Rieske Fe-S domain containing
0,1.3348008193887484,0.917,0.072,0,7,CKS2,CKS2,ENSNFUG00015024930,cyclin-dependent kinases regulatory subunit 1-like,ENSG00000123975,CKS2,CDC28 protein kinase regulatory subunit 2
0,1.3200099199312931,0.965,0.203,0,7,rrm2b,rrm2b,ENSNFUG00015013825,ribonucleotide reductase M2 b,ENSG00000048392,RRM2B,ribonucleotide reductase regulatory TP53 inducible subunit M2B
0,1.291977961805503,0.935,0.283,0,7,tmem14ca,tmem14ca,ENSNFUG00015018982,transmembrane protein 14C-like,ENSG00000111843,TMEM14C,transmembrane protein 14C
0,1.2489381302299223,0.943,0.166,0,7,tuba1a,tuba1a,ENSNFUG00015020306,tubulin alpha-1A chain,ENSG00000167552,TUBA1A,tubulin alpha 1a
0,1.2114007931649375,0.863,0.149,0,7,CPOX,CPOX,ENSNFUG00015025424,coproporphyrinogen oxidase,ENSG00000285635,,novel transcript
0,1.2114007931649375,0.863,0.149,0,7,CPOX,CPOX,ENSNFUG00015025424,coproporphyrinogen oxidase,ENSG00000080819,CPOX,coproporphyrinogen oxidase
0,1.2087823530664132,0.952,0.327,0,7,OLA.3497,OLA.3497,ENSNFUG00015013739,ferritin light chain,ENSG00000132446,FTHL17,ferritin heavy chain like 17
0,1.2087823530664132,0.952,0.327,0,7,OLA.3497,OLA.3497,ENSNFUG00015013739,ferritin light chain,ENSG00000181867,FTMT,ferritin mitochondrial
0,1.2001175287619037,0.927,0.301,0,7,CHAC1,CHAC1,ENSNFUG00015002384,ChaC glutathione specific gamma-glutamylcyclotransferase 1,ENSG00000128965,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1
0,1.2001175287619037,0.927,0.301,0,7,CHAC1,CHAC1,ENSNFUG00015017851,ChaC glutathione specific gamma-glutamylcyclotransferase 1,ENSG00000128965,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1
0,1.1776238038704487,0.779,0.05,0,7,ENSNFUG00015010627,,ENSNFUG00015010627,NA,,NA,NA
0,1.1237161088877001,0.895,0.187,0,7,WBP4,WBP4,ENSNFUG00015004530,WW domain binding protein 4,ENSG00000120688,WBP4,WW domain binding protein 4
0,1.1109797539811115,0.858,0.054,0,7,ube2c.1,NA,NA,NA,NA,NA,NA
0,1.1083542901341035,0.785,0.059,0,7,CENPF,CENPF,ENSNFUG00015005957,centromere protein F,ENSG00000117724,CENPF,centromere protein F
0,1.085811875388641,0.897,0.168,0,7,blvrb,blvrb,ENSNFUG00015010041,biliverdin reductase B,ENSG00000090013,BLVRB,biliverdin reductase B
0,1.0834722337051659,0.81,0.044,0,7,CDK1,CDK1,ENSNFUG00015006461,cyclin dependent kinase 1,ENSG00000170312,CDK1,cyclin dependent kinase 1
0,1.0496099565095172,0.81,0.052,0,7,ENSNFUG00015001864,,ENSNFUG00015001864,NA,ENSG00000128944,KNSTRN,kinetochore localized astrin (SPAG5) binding protein
0,1.0381906955036417,0.85,0.122,0,7,ENSNFUG00015018613,,ENSNFUG00015018613,NA,,NA,NA
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015016216,histone H3.3,,NA,NA
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015016216,histone H3.3,,NA,NA
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015016216,histone H3.3,,NA,NA
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015016216,histone H3.3,,NA,NA
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015016216,histone H3.3,,NA,NA
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015021467,histone H3.3,,NA,NA
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015021467,histone H3.3,,NA,NA
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015021467,histone H3.3,,NA,NA
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015021467,histone H3.3,,NA,NA
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015021467,histone H3.3,,NA,NA
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015024472,histone H3.3,ENSG00000132475,H3-3B,H3.3 histone B
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015024472,histone H3.3,ENSG00000188375,H3-5,H3.5 histone
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015024472,histone H3.3,ENSG00000132475,H3-3B,H3.3 histone B
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015024472,histone H3.3,ENSG00000188375,H3-5,H3.5 histone
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015024472,histone H3.3,ENSG00000132475,H3-3B,H3.3 histone B
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015024472,histone H3.3,ENSG00000188375,H3-5,H3.5 histone
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015024472,histone H3.3,ENSG00000132475,H3-3B,H3.3 histone B
0,1.0190640029947318,0.992,0.57,0,7,H3F3B.1,H3F3B.1,ENSNFUG00015024472,histone H3.3,ENSG00000188375,H3-5,H3.5 histone
0,1.0062054193349455,0.9,0.166,0,7,GATA1A,GATA1A,ENSNFUG00015015117,GATA-binding factor 2-like,,NA,NA
0,0.9817513671673794,0.761,0.038,0,7,rrm1,rrm1,ENSNFUG00015022779,ribonucleoside-diphosphate reductase large subunit-like,ENSG00000167325,RRM1,ribonucleotide reductase catalytic subunit M1
0,0.9801153892467062,0.9,0.095,0,7,si:dkey-15h8.17,si:dkey-15h8.17,ENSNFUG00015020566,uncharacterized LOC107388016,,NA,NA
0,0.9707538710239889,0.716,0.036,0,7,ENSNFUG00015005525,NA,NA,NA,NA,NA,NA
0,0.965582493317153,0.812,0.111,0,7,slc9a1b,slc9a1b,ENSNFUG00015021673,solute carrier family 9 member A1b,,NA,NA
0,0.8968295723104566,0.923,0.256,0,7,SYAP1,SYAP1,ENSNFUG00015009776,synapse associated protein 1,ENSG00000169895,SYAP1,synapse associated protein 1
0,0.8720255607512826,0.97,0.348,0,7,H2AFVA,H2AFVA,ENSNFUG00015016651,histone H2A.V,ENSG00000105968,H2AZ2,H2A.Z variant histone 2
0,0.8310389348191605,0.767,0.097,0,7,PPOX,PPOX,ENSNFUG00015006786,protoporphyrinogen oxidase,ENSG00000143224,PPOX,protoporphyrinogen oxidase
0,0.827890373985495,0.794,0.078,0,7,SPC24,SPC24,ENSNFUG00015017416,SPC24 component of NDC80 kinetochore complex,ENSG00000161888,SPC24,SPC24 component of NDC80 kinetochore complex
0,0.8159553499839628,0.748,0.05,0,7,si:ch211-266i6.3,si:ch211-266i6.3,ENSNFUG00015008179,cytoskeleton-associated protein 2-like,ENSG00000136108,CKAP2,cytoskeleton associated protein 2
0,0.8104028164842894,0.728,0.057,0,7,TPX2,TPX2,ENSNFUG00015006285,TPX2 microtubule nucleation factor,ENSG00000088325,TPX2,TPX2 microtubule nucleation factor
0,0.8018436408318211,0.729,0.075,0,7,atad2,atad2,ENSNFUG00015004103,ATPase family AAA domain containing 2,ENSG00000156802,ATAD2,ATPase family AAA domain containing 2
0,0.7901338166816719,0.731,0.038,0,7,pbk,pbk,ENSNFUG00015003511,PDZ binding kinase,ENSG00000168078,PBK,PDZ binding kinase
0,0.77965215069106,0.792,0.108,0,7,DUT,DUT,ENSNFUG00015012340,deoxyuridine triphosphatase,ENSG00000128951,DUT,deoxyuridine triphosphatase
0,0.7774305368847768,0.815,0.104,0,7,ENSNFUG00015024687,,ENSNFUG00015024687,NA,ENSG00000149503,INCENP,inner centromere protein
0,0.7605232341900006,0.75,0.054,0,7,CCNA2,CCNA2,ENSNFUG00015002286,cyclin A2,ENSG00000145386,CCNA2,cyclin A2
0,0.7584672524283733,0.712,0.065,0,7,CHEK1,CHEK1,ENSNFUG00015018971,checkpoint kinase 1,,NA,NA
0,0.7583298101108586,0.851,0.232,0,7,pcna,pcna,ENSNFUG00015014638,"Nothobranchius furzeri proliferating cell nuclear antigen (pcna), mRNA.",ENSG00000132646,PCNA,proliferating cell nuclear antigen
0,0.7580858978536849,0.43,0.025,0,7,si:ch211-69g19.2,si:ch211-69g19.2,ENSNFUG00015001327,si:ch211-69g19.2,ENSG00000111665,CDCA3,cell division cycle associated 3
0,0.7504195442450131,0.677,0.127,0,7,aqp1a.1,aqp1a.1,ENSNFUG00015011449,aquaporin FA-CHIP-like,ENSG00000240583,AQP1,aquaporin 1 (Colton blood group)
0,0.7504195442450131,0.677,0.127,0,7,aqp1a.1,aqp1a.1,ENSNFUG00015011449,aquaporin FA-CHIP-like,ENSG00000250424,,"novel protein, MINDY4 and AQP1 readthrough"
0,0.7470645240887358,0.659,0.081,0,7,CU570976.1,CU570976.1,ENSNFUG00015025343,KN motif and ankyrin repeat domains 4,ENSG00000132854,KANK4,KN motif and ankyrin repeat domains 4
0,0.7413098171719218,0.749,0.056,0,7,PANE1,PANE1,ENSNFUG00015018910,centromere protein M,ENSG00000100162,CENPM,centromere protein M
0,0.7192851733454041,0.699,0.096,0,7,EPOR,EPOR,ENSNFUG00015002841,erythropoietin receptor,ENSG00000187266,EPOR,erythropoietin receptor
0,0.7178665452756303,0.722,0.046,0,7,ENSNFUG00015000676,,ENSNFUG00015000676,NA,ENSG00000123219,CENPK,centromere protein K
0,0.7136963143491981,0.644,0.022,0,7,NMRK2,NMRK2,ENSNFUG00015025465,nicotinamide riboside kinase 2,,NA,NA
0,0.7073511780795121,0.738,0.12,0,7,sae1,sae1,ENSNFUG00015008566,SUMO1 activating enzyme subunit 1,ENSG00000142230,SAE1,SUMO1 activating enzyme subunit 1
0,0.7025873113224598,0.728,0.118,0,7,CHP2,CHP2,ENSNFUG00015009499,calcineurin B homologous protein 2-like,,NA,NA
0,0.6959223603391558,0.673,0.085,0,7,slc4a1a,slc4a1a,ENSNFUG00015001398,solute carrier family 4 member 1 (Diego blood group),ENSG00000004939,SLC4A1,solute carrier family 4 member 1 (Diego blood group)
0,0.6851614633186572,0.652,0.039,0,7,kifc1,kifc1,ENSNFUG00015015819,carboxy-terminal kinesin 2-like,ENSG00000237649,KIFC1,kinesin family member C1
0,0.6851614633186572,0.652,0.039,0,7,kifc1,kifc1,ENSNFUG00015018986,kinesin family member C1,ENSG00000237649,KIFC1,kinesin family member C1
0,0.6842512827839123,0.688,0.092,0,7,ENSNFUG00015022784,,ENSNFUG00015022784,tubulin beta chain-like,ENSG00000101162,TUBB1,tubulin beta 1 class VI
0,0.6780299577173964,0.635,0.081,0,7,sptb,sptb,ENSNFUG00015025285,"spectrin beta chain, erythrocytic-like",ENSG00000070182,SPTB,"spectrin beta, erythrocytic"
0,0.6569706112894698,0.705,0.066,0,7,cenps,cenps,ENSNFUG00015018071,centromere protein S,ENSG00000175279,CENPS,centromere protein S
0,0.6569706112894698,0.705,0.066,0,7,cenps,cenps,ENSNFUG00015018071,centromere protein S,ENSG00000251503,CENPS-CORT,CENPS-CORT readthrough
0,0.6547152756458255,0.631,0.077,0,7,FAM65C,FAM65C,ENSNFUG00015021815,RIPOR family member 3,ENSG00000042062,RIPOR3,RIPOR family member 3
0,0.6526209980580544,0.689,0.052,0,7,spc25,spc25,ENSNFUG00015025027,SPC25 component of NDC80 kinetochore complex,ENSG00000152253,SPC25,SPC25 component of NDC80 kinetochore complex
0,0.6443320326147162,0.731,0.093,0,7,ANP32A,ANP32A,ENSNFUG00015007414,acidic nuclear phosphoprotein 32 family member A,ENSG00000139223,ANP32D,acidic nuclear phosphoprotein 32 family member D
